run,capability,n,accuracy,soft_accuracy,nll,brier,confidence,ece_15,score_mae,score_within_one,errors,error_rate,latency_ms_mean,latency_ms_p50,latency_ms_p95,_source_file,_line
bonsai-2-27b-calibrated,spreadsheet_formula_semantics_from_text,80,0.7375,0.6887,0.964,0.4116,0.8556,0.1661,,,0,0.0,124.7,121.7,135.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,144
bonsai-2-27b-calibrated,form_completeness,80,0.85,0.7299,0.4443,0.206,0.7682,0.1053,,,0,0.0,137.2,136.3,148.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,145
bonsai-2-27b-calibrated,contract_clause_consistency,80,0.775,0.644,0.7287,0.3778,0.7714,0.1746,,,0,0.0,137.9,137.2,153.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,146
bonsai-2-27b-calibrated,requirement_traceability,80,0.65,0.5081,0.8557,0.4807,0.6268,0.1624,,,0,0.0,138.1,134.0,161.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,147
bonsai-2-27b-calibrated,business_process_conformance,80,0.8,0.7483,0.3925,0.2301,0.8134,0.0733,,,0,0.0,134.2,130.4,169.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,148
bonsai-2-27b-calibrated,email_thread_state_understanding,80,0.9125,0.7707,0.3188,0.1444,0.781,0.1632,,,0,0.0,136.6,132.9,155.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,149
bonsai-2-27b-calibrated,action_item_extraction_verification,80,0.975,0.8565,0.177,0.0941,0.8586,0.1164,,,0,0.0,120.5,118.9,125.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,150
bonsai-2-27b-calibrated,product_catalog_matching,80,0.975,0.926,0.1111,0.0429,0.9383,0.0534,,,0,0.0,184.0,183.7,190.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,151
bonsai-2-27b-calibrated,compatibility_matching,80,1.0,0.8964,0.113,0.0329,0.8964,0.1036,,,0,0.0,118.2,117.0,132.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,152
bonsai-2-27b-calibrated,taxonomy_category_assignment,80,1.0,0.9775,0.023,0.0014,0.9775,0.0225,,,0,0.0,116.6,113.4,130.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,153
bonsai-2-27b-calibrated,multi_label_topic_classification,80,1.0,0.9937,0.0064,0.0003,0.9937,0.0063,,,0,0.0,115.2,112.0,127.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,154
bonsai-2-27b-calibrated,domain_identification,80,0.9875,0.9332,0.0813,0.0326,0.9383,0.0666,,,0,0.0,125.3,122.0,133.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,155
bonsai-2-27b-calibrated,expertise_level_estimation_of_text,80,1.0,0.8927,0.1255,0.0481,0.8927,0.1073,,,0,0.0,126.1,122.0,138.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,156
bonsai-2-27b-calibrated,explanation_necessity_judgement,80,1.0,0.8701,0.1403,0.0373,0.8701,0.1299,,,0,0.0,121.0,118.5,138.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,157
bonsai-2-27b-calibrated,explanation_quality_judgement,80,0.85,0.6276,0.5721,0.2846,0.6547,0.1953,,,0,0.0,135.8,132.6,150.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,158
bonsai-2-27b-calibrated,rationale_to_answer_consistency,80,0.7875,0.7389,0.5502,0.3582,0.9053,0.2416,,,0,0.0,116.7,115.1,125.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,159
bonsai-2-27b-calibrated,constraint_satisfaction_judgement,80,0.9375,0.9284,0.2669,0.1156,0.9854,0.0506,,,0,0.0,121.7,120.3,129.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,160
bonsai-2-27b-calibrated,soft_vs_hard_constraint_discrimination,80,1.0,0.9183,0.0889,0.0196,0.9183,0.0817,,,0,0.0,121.1,120.3,125.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,161
bonsai-2-27b-calibrated,preference_learning_from_explicit_examples,80,0.725,0.629,0.4977,0.3251,0.6722,0.1348,,,0,0.0,143.3,140.4,159.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,162
bonsai-2-27b-calibrated,multi_criteria_scoring_consistency,80,0.6,0.5418,0.6379,0.447,0.5988,0.11,,,0,0.0,123.4,120.9,144.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,163
bonsai-2-27b-calibrated,rubric_based_quality_assessment,80,0.575,0.5096,1.0481,0.6525,0.7751,0.3893,0.4819,0.775,0,0.0,131.5,130.9,137.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,164
bonsai-2-27b-calibrated,comparative_judgement_transitivity,80,1.0,0.8118,0.2235,0.1081,0.8118,0.1882,,,0,0.0,121.4,119.2,134.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,165
bonsai-2-27b-calibrated,pairwise_preference_prediction,80,0.7625,0.6353,0.5485,0.326,0.7044,0.1413,,,0,0.0,133.4,131.1,141.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,166
bonsai-2-27b-calibrated,set_coverage_diversity_judgement,80,1.0,0.9758,0.0251,0.0029,0.9758,0.0242,,,0,0.0,120.8,120.3,125.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,167
bonsai-2-27b-calibrated,redundancy_detection,80,0.425,0.4392,1.4254,0.7219,0.713,0.2965,,,0,0.0,124.7,122.3,128.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,168
bonsai-2-27b-calibrated,information_density_judgement,80,0.275,0.3563,1.0676,0.679,0.5004,0.2334,0.872,0.7875,0,0.0,117.2,114.5,129.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,169
bonsai-2-27b-calibrated,data_quality_validation,80,0.8,0.7345,0.4993,0.2618,0.8296,0.1479,,,0,0.0,143.7,141.3,156.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,170
bonsai-2-27b-calibrated,synthetic_data_plausibility,80,1.0,0.9235,0.0989,0.063,0.9235,0.0765,,,0,0.0,126.4,121.5,143.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,171
bonsai-2-27b-calibrated,class_label_leakage_detection,80,0.7875,0.7345,0.3563,0.2255,0.7751,0.1319,,,0,0.0,122.8,119.3,136.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,172
bonsai-2-27b-calibrated,dataset_example_quality,80,0.8125,0.5886,0.6839,0.3214,0.6297,0.1828,,,0,0.0,139.7,137.5,171.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,173
bonsai-2-27b-calibrated,benchmark_contamination_clues,80,0.5125,0.5442,1.523,0.7455,0.8928,0.3803,,,0,0.0,134.6,132.2,144.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,174
bonsai-2-27b-calibrated,adversarial_example_detection,80,0.7625,0.5208,1.118,0.5134,0.6838,0.3491,,,0,0.0,138.5,134.4,171.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,175
bonsai-2-27b-calibrated,spurious_correlation_resistance,80,0.9125,0.7089,0.4208,0.1927,0.7173,0.2046,,,0,0.0,135.2,132.3,152.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,176
bonsai-2-27b-calibrated,invariant_detection,80,1.0,0.8756,0.1547,0.0864,0.8756,0.1244,,,0,0.0,112.9,112.0,116.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,177
bonsai-2-27b-calibrated,boundary_condition_judgement,80,1.0,0.8735,0.1375,0.0385,0.8735,0.1265,,,0,0.0,119.6,118.0,132.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,178
bonsai-2-27b-calibrated,failure_mode_classification,80,0.875,0.8548,0.2631,0.1603,0.9141,0.0925,,,0,0.0,141.3,139.1,160.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,179
bonsai-2-27b-calibrated,recoverability_judgement,80,0.9125,0.7923,0.3097,0.15,0.7992,0.1358,,,0,0.0,135.0,130.4,147.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,180
bonsai-2-27b-calibrated,reversibility_destructiveness,80,0.7125,0.5577,0.8284,0.4263,0.664,0.1232,,,0,0.0,123.9,121.2,136.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,181
bonsai-2-27b-calibrated,operational_urgency,80,0.8125,0.6012,0.5903,0.3168,0.6407,0.2857,0.5613,0.8875,0,0.0,131.5,129.4,140.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,182
bonsai-2-27b-calibrated,change_risk_judgement,80,0.275,0.3426,1.8276,0.9681,0.7634,0.5075,0.9094,0.5,0,0.0,123.6,120.0,148.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,183
bonsai-2-27b-calibrated,regression_likelihood_judgement,80,0.375,0.3652,1.1985,0.6768,0.5241,0.2341,0.6426,0.7375,0,0.0,130.3,129.0,136.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,184
bonsai-2-27b-calibrated,human_vs_machine_task_suitability,80,0.6625,0.6561,0.6465,0.3822,0.7831,0.1866,,,0,0.0,135.6,132.3,154.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,185
bonsai-2-27b-calibrated,live_data_requirement,80,1.0,0.8666,0.1446,0.0396,0.8666,0.1334,,,0,0.0,114.0,111.5,124.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,186
bonsai-2-27b-calibrated,information_acquisition_value,80,0.825,0.5868,0.5698,0.3201,0.6088,0.2162,,,0,0.0,119.6,117.4,137.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,187
bonsai-2-27b-calibrated,stopping_decision_sufficiency,80,0.9625,0.9261,0.1104,0.0573,0.9507,0.0739,,,0,0.0,121.7,119.6,133.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,188
bonsai-2-27b-calibrated,confidence_vs_evidence_consistency,80,0.85,0.6066,0.5652,0.3053,0.6288,0.2212,,,0,0.0,123.5,122.5,128.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,189
bonsai-2-27b-calibrated,self_consistency_across_outputs,80,0.775,0.5937,0.5566,0.3757,0.6533,0.1217,,,0,0.0,115.3,111.8,125.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,190
bonsai-2-27b-calibrated,granularity_selection,80,0.95,0.8767,0.169,0.0832,0.8907,0.0758,,,0,0.0,133.6,129.5,175.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,191
bonsai-2-27b-calibrated,abstraction_level_matching,80,0.825,0.626,0.5321,0.2868,0.6588,0.2227,,,0,0.0,122.8,120.9,128.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,192
bonsai-2-27b-calibrated,analogy_validity,80,0.75,0.5205,0.7396,0.3846,0.5583,0.2506,,,0,0.0,131.0,129.2,139.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,193
bonsai-2-27b-calibrated,category_error_detection,80,1.0,0.9507,0.0535,0.0097,0.9507,0.0493,,,0,0.0,144.2,140.7,178.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,194
bonsai-2-27b-calibrated,cognitive_bias_illogic_detection,80,0.9125,0.8996,0.2067,0.1044,0.9414,0.0711,,,0,0.0,161.8,158.9,177.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,195
bonsai-2-27b-calibrated,contradiction_resolution,80,1.0,0.9286,0.0755,0.011,0.9286,0.0714,,,0,0.0,136.8,135.0,145.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,196
bonsai-2-27b-calibrated,scope_reasoning,80,0.8125,0.7429,0.385,0.2187,0.7856,0.115,,,0,0.0,141.1,138.8,165.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,197
bonsai-2-27b-calibrated,quantifier_reasoning_in_natural_text,80,0.775,0.7429,0.9051,0.4003,0.9392,0.1642,,,0,0.0,143.2,141.7,149.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,198
bonsai-2-27b-calibrated,negation_polarity_tracking,80,0.7625,0.7008,1.1736,0.4667,0.9252,0.2381,,,0,0.0,137.0,135.7,149.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,199
bonsai-2-27b-calibrated,reference_coreference_resolution,80,0.9,0.8161,0.2647,0.1426,0.8483,0.0535,,,0,0.0,153.6,152.9,178.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,200
bonsai-2-27b-calibrated,comparative_language_reasoning,80,0.7625,0.7323,1.0783,0.4493,0.9552,0.2119,,,0,0.0,141.7,139.8,148.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,201
bonsai-2-27b-calibrated,definition_adherence,80,1.0,0.9985,0.0015,0.0,0.9985,0.0015,,,0,0.0,120.6,118.1,132.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,202
bonsai-2-27b-calibrated,local_rule_over_world_knowledge_judgement,80,1.0,0.9923,0.0077,0.0002,0.9923,0.0077,,,0,0.0,121.0,119.1,134.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,203
bonsai-2-27b-calibrated,world_model_consistency,80,1.0,0.8626,0.149,0.0413,0.8626,0.1374,,,0,0.0,120.3,118.0,139.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,204
bonsai-2-27b-calibrated,long_context_distractor_resistance,80,1.0,0.9945,0.0055,0.0001,0.9945,0.0055,,,0,0.0,2664.9,994.6,22055.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,205
bonsai-2-27b-calibrated,needle_set_retrieval,80,0.3125,0.2978,1.4031,0.7672,0.4897,0.1956,,,0,0.0,3197.7,1777.4,12031.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,206
bonsai-2-27b-calibrated,cross_domain_synthesis,80,1.0,0.7686,0.2644,0.1099,0.7686,0.2314,,,0,0.0,2002.5,1691.5,2805.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,207
bonsai-2-27b-calibrated,minimal_sufficient_explanation_selection,80,1.0,0.9459,0.0565,0.0073,0.9459,0.0541,,,0,0.0,158.8,137.2,220.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,208
bonsai-2-27b-calibrated,competing_hypothesis_discrimination,80,0.775,0.6477,0.5019,0.3005,0.7171,0.1823,,,0,0.0,123.2,119.7,148.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,209
bonsai-2-27b-calibrated,mechanism_vs_pattern_distinction,80,0.725,0.5788,0.8096,0.4951,0.7352,0.309,,,0,0.0,124.9,122.4,134.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,210
bonsai-2-27b-calibrated,decision_robustness,80,0.5125,0.5366,1.3035,0.7408,0.8603,0.3633,,,0,0.0,120.6,119.2,126.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,211
bonsai-2-27b-calibrated,sensitivity_analysis,80,0.6625,0.544,0.7624,0.4537,0.6555,0.142,,,0,0.0,157.0,154.8,176.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,212
bonsai-2-27b-calibrated,dominated_information_detection,80,0.7375,0.6555,0.6476,0.4401,0.8432,0.3096,,,0,0.0,121.8,118.8,148.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,213
bonsai-2-27b-calibrated,consistency_under_paraphrase,80,0.7625,0.6339,0.9657,0.5616,0.8537,0.3489,,,0,0.0,117.5,113.3,126.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,214
bonsai-2-27b-calibrated,consistency_under_irrelevant_context_insertion,80,0.4625,0.5865,0.7167,0.5435,0.7972,0.3989,,,0,0.0,132.8,129.8,152.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,215
bonsai-2-27b-calibrated,consistency_under_option_permutation,80,1.0,0.8872,0.1252,0.0423,0.8872,0.1128,,,0,0.0,120.6,120.3,128.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,216
bonsai-2-27b-calibrated,calibration_under_ambiguity,80,0.725,0.689,0.6111,0.4065,0.8785,0.278,0.3234,1.0,0,0.0,113.0,110.0,120.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,217
bonsai-2-27b-calibrated,support_department,80,0.9375,0.8947,0.1534,0.0865,0.92,0.0754,,,0,0.0,135.7,130.9,175.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,218
bonsai-2-27b-calibrated,email_intent,80,1.0,0.9874,0.0129,0.0007,0.9874,0.0126,,,0,0.0,125.6,123.5,140.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,219
bonsai-2-27b-calibrated,refund_eligible,80,1.0,0.9384,0.0708,0.0284,0.9384,0.0616,,,0,0.0,112.6,110.4,122.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,220
bonsai-2-27b-calibrated,urgency,80,1.0,0.984,0.0172,0.0041,0.984,0.016,,,0,0.0,105.9,100.4,113.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,221
bonsai-2-27b-calibrated,secret_leak,80,0.9125,0.8953,0.1649,0.1099,0.9379,0.0997,,,0,0.0,111.9,110.2,119.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,222
bonsai-2-27b-calibrated,frustration_level,80,0.7875,0.7806,0.3325,0.2214,0.8459,0.1364,0.2269,1.0,0,0.0,104.4,100.5,112.5,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,223
bonsai-2-27b-calibrated,incident_severity,80,0.8875,0.802,0.3547,0.2125,0.8792,0.1732,0.2023,1.0,0,0.0,124.5,122.1,135.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,224
bonsai-2-27b-calibrated,review_sentiment,80,0.875,0.861,0.1775,0.094,0.8708,0.1376,0.1215,1.0,0,0.0,116.2,113.0,131.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,225
bonsai-2-27b-calibrated,support_department_hard,80,0.8375,0.7934,0.3799,0.2139,0.87,0.0767,,,0,0.0,187.4,184.3,203.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,226
bonsai-2-27b-calibrated,email_intent_hard,80,1.0,0.9665,0.0365,0.0072,0.9665,0.0335,,,0,0.0,177.6,174.2,188.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,227
bonsai-2-27b-calibrated,refund_eligible_hard,80,0.7625,0.7162,0.4424,0.2995,0.8092,0.0971,,,0,0.0,169.5,169.4,180.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,228
bonsai-2-27b-calibrated,urgency_hard,80,0.9875,0.9725,0.0367,0.0166,0.9792,0.0275,,,0,0.0,161.2,157.6,182.9,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,229
bonsai-2-27b-calibrated,secret_leak_hard,80,0.7375,0.7641,0.3544,0.2494,0.8394,0.1942,,,0,0.0,170.2,169.5,181.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,230
bonsai-2-27b-calibrated,frustration_level_hard,80,0.6625,0.6828,0.5134,0.3421,0.8018,0.2003,0.3248,1.0,0,0.0,159.2,157.3,179.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,231
bonsai-2-27b-calibrated,incident_severity_hard,80,0.875,0.7824,0.3308,0.1741,0.8213,0.1138,0.2479,0.9875,0,0.0,173.7,172.6,181.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,232
bonsai-2-27b-calibrated,review_sentiment_hard,80,0.9,0.7876,0.3533,0.1543,0.8187,0.0941,0.2278,0.9875,0,0.0,164.0,161.3,179.8,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,233
bonsai-2-27b-calibrated,expense_category,80,1.0,0.9762,0.0265,0.0073,0.9762,0.0238,,,0,0.0,134.7,131.9,155.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,234
bonsai-2-27b-calibrated,oncall_route,80,0.9875,0.9803,0.0228,0.0077,0.9812,0.0195,,,0,0.0,136.2,132.8,169.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,235
bonsai-2-27b-calibrated,churn_risk,80,0.9875,0.9376,0.0731,0.0199,0.9428,0.0614,0.0686,1.0,0,0.0,131.0,130.0,140.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,236
bonsai-2-27b-calibrated,lead_qualification,80,0.95,0.8092,0.2556,0.1217,0.8258,0.1242,0.1795,0.9875,0,0.0,132.0,129.8,152.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,237
bonsai-2-27b-calibrated,app_review_intent,80,0.9125,0.9158,0.2038,0.1084,0.9586,0.0578,,,0,0.0,123.3,120.5,132.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,238
bonsai-2-27b-calibrated,content_moderation,80,0.95,0.9013,0.1459,0.0736,0.9171,0.0426,,,0,0.0,134.9,131.7,149.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,239
bonsai-2-27b-calibrated,code_review_intent,80,0.975,0.9139,0.109,0.0462,0.9224,0.0545,,,0,0.0,144.7,142.6,156.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,240
bonsai-2-27b-calibrated,commit_intent,80,0.9875,0.8977,0.126,0.0535,0.8992,0.0883,,,0,0.0,133.4,130.3,159.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,241
bonsai-2-27b-calibrated,recipe_cuisine,80,0.9875,0.9776,0.0348,0.014,0.9822,0.0188,,,0,0.0,174.5,173.6,183.3,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,242
bonsai-2-27b-calibrated,question_duplicate,80,1.0,0.9863,0.0144,0.0024,0.9863,0.0137,,,0,0.0,110.7,110.1,114.6,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,243
bonsai-2-27b-calibrated,sql_injection_risk,80,0.7625,0.7612,0.549,0.3387,0.9079,0.2155,,,0,0.0,110.9,110.2,121.4,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,244
bonsai-2-27b-calibrated,travel_policy_violation,80,0.875,0.7961,0.2747,0.1652,0.8276,0.1225,,,0,0.0,121.1,119.1,136.1,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,245
bonsai-2-27b-calibrated,contains_pii,80,1.0,0.9687,0.0343,0.009,0.9687,0.0313,,,0,0.0,114.0,111.2,125.2,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,246
bonsai-2-27b-calibrated,contains_spoiler,80,0.975,0.9351,0.1201,0.0576,0.9576,0.0414,,,0,0.0,109.1,109.3,114.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,247
bonsai-2-27b-calibrated,formality_level,80,0.85,0.7758,0.2939,0.1622,0.787,0.1894,0.2402,1.0,0,0.0,125.9,122.6,145.0,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,248
bonsai-2-27b-calibrated,phishing_email,80,1.0,0.9111,0.0965,0.0267,0.9111,0.0889,,,0,0.0,113.9,112.5,123.7,/Users/admin/Code/typed-decision-bench/output/bonsai-2-27b-calibrated_stats.jsonl,249
